record_id,source_system,source_container,item_path,item_name,item_kind,format,size_bytes,created_at,modified_at,source_id,web_url,sha256,text_sha256,classification_level,classification_label,classification_status,proposed_category,editorial_status,duplicate_of,article_association,inspection_scope,rationale,warnings
zip:84b1d91767a0:0064,local-zip,D:\drive-download-20260722T201133Z-1-001.zip,Publicados/Necessidade cultural x real Proteína/Cópia de Cópia de Reviews Necessidades de Proteína 18_02.docx,Cópia de Cópia de Reviews Necessidades de Proteína 18_02.docx,file,docx,3285789,,2026-04-02T08:13:28,84b1d91767a00bb6e499bb2449de6c6908d97f0e29c8d163e801f959acd193c7:1c9f1a8f,,f42dc409896fb95bf5e848e062d05118d63991f12c681eee8273fa1ebf143c15,3212bd135c7c58cbf64af1ab5916a6d621d743befd1841ba90d72835b3cac800,D,material de discussão,proposed,local-archive-item,unknown,,unresolved-no-source-article-confirmed,metadata-hash-and-docx-text,"Está na área Publicados, que contém status mistos; publicação não foi presumida.",contém trechos com formatação vermelha
zip:84b1d91767a0:0065,local-zip,D:\drive-download-20260722T201133Z-1-001.zip,Entendendo o Risco/Cópia de Reviews Entendendo o Risco 13_02.docx,Cópia de Reviews Entendendo o Risco 13_02.docx,file,docx,1045109,,2026-02-19T09:49:38,84b1d91767a00bb6e499bb2449de6c6908d97f0e29c8d163e801f959acd193c7:42f59df3,,3535eaf5e35ef052126cf4d4271bc1829dc24c87ff19096f02c22db84c495ca9,a9f33bfe65bbb58e10e698c92167676b5ffc88eb69d8b4eb7dc363dc605896b3,D,material de discussão,proposed,local-archive-item,unknown,,unresolved-no-source-article-confirmed,metadata-hash-and-docx-text,Material fornecido para descoberta; influência normativa depende de aprovação humana.,contém trechos com formatação vermelha
zip:84b1d91767a0:0066,local-zip,D:\drive-download-20260722T201133Z-1-001.zip,Cópia de Reviews Gordura Trans 06_05.docx,Cópia de Reviews Gordura Trans 06_05.docx,file,docx,7637202,,2026-05-08T06:18:16,84b1d91767a00bb6e499bb2449de6c6908d97f0e29c8d163e801f959acd193c7:5a42b2e9,,8f9715580aba030067c7afd684fd391eee0d202f2ee8c579caf3d7469ca49ad7,dddf1be7b644589fb6f21b87677b65b858c2483e71a9b89346fa699221fe3ad6,D,material de discussão,proposed,local-archive-item,unknown,,unresolved-no-source-article-confirmed,metadata-hash-and-docx-text,Material fornecido para descoberta; influência normativa depende de aprovação humana.,contém trechos com formatação vermelha
zip:84b1d91767a0:0067,local-zip,D:\drive-download-20260722T201133Z-1-001.zip,Publicados/Necessidade cultural x real Proteína/Cópia de Reviews Necessidades de Proteína 18_02.docx,Cópia de Reviews Necessidades de Proteína 18_02.docx,file,docx,8367841,,2026-04-02T08:12:54,84b1d91767a00bb6e499bb2449de6c6908d97f0e29c8d163e801f959acd193c7:0ca55cbd,,6ee73d6d49db0742ef8adcb6c4c34cc3fb2aba69d132b78f38c1a3a7c47bd62c,75c14b1bf25a149061fdff2a040b919d622adb1cfb2e7a5ca26bf4ead093821e,D,material de discussão,proposed,local-archive-item,unknown,,unresolved-no-source-article-confirmed,metadata-hash-and-docx-text,"Está na área Publicados, que contém status mistos; publicação não foi presumida.",contém trechos com formatação vermelha
zip:84b1d91767a0:0068,local-zip,D:\drive-download-20260722T201133Z-1-001.zip,Publicados/Reviews DGA 2025-2030/[Revisando] Reviews DGA 2025-2030 Cópia 15_01.docx,[Revisando] Reviews DGA 2025-2030 Cópia 15_01.docx,file,docx,12088346,,2026-02-17T09:32:54,84b1d91767a00bb6e499bb2449de6c6908d97f0e29c8d163e801f959acd193c7:012b3f5f,,039eac61189f16154394e3834a59f34b9ebbfa32d554a047cd115f18a70d88c6,76022847dc76d34f364247d2daa380e3762e2021e39f5825cda7fecba7047c35,D,material de discussão,proposed,local-archive-item,unknown,,unresolved-no-source-article-confirmed,metadata-hash-and-docx-text,Material fornecido para descoberta; influência normativa depende de aprovação humana.,contém trechos com formatação vermelha
local:e46de9bd2145db65,local-file,D:\,D:\documentação design reviews.md,documentação design reviews.md,file,md,35500,,2026-05-07T10:00:14.282205,,,e46de9bd2145db65b354ef2fa1f674f103f75d14f3c1b51f63b4c1c2d6285d49,,D,material de discussão,proposed,design-system-documentation,unknown,,not-applicable,metadata-and-binary-hash,Material fornecido para descoberta; influência normativa depende de aprovação humana.,
drive:12_ibbvReRdZfTtuy4Jo_DN2AFDDeOkD9,google-drive,Reviews,Reviews/Documentos,Documentos,folder,application/vnd.google-apps.folder,,2026-03-01T23:35:56.394Z,2026-03-01T23:35:56.394Z,12_ibbvReRdZfTtuy4Jo_DN2AFDDeOkD9,https://drive.google.com/drive/folders/12_ibbvReRdZfTtuy4Jo_DN2AFDDeOkD9,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:1VDQDeF6nXjw2FcUkM2CFDLAGPzmomZELVHkH-mbGMX8,google-drive,Reviews,Reviews/Documentos/Diretrizes-Estatutos/Estatuto Reviews 0.1a,Estatuto Reviews 0.1a,file,application/vnd.google-apps.document,13801,2026-03-30T22:35:26.311Z,2026-03-30T23:19:05.155Z,1VDQDeF6nXjw2FcUkM2CFDLAGPzmomZELVHkH-mbGMX8,https://docs.google.com/document/d/1VDQDeF6nXjw2FcUkM2CFDLAGPzmomZELVHkH-mbGMX8/edit?usp=drivesdk,,,D,material de discussão,proposed,governance_document_current_candidate,unverified,,unresolved-metadata-only,drive-metadata-and-selected-text,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: O item está no nível ativo de Diretrizes/Estatutos; a classificação como atual é apenas proposta e não valida aprovação institucional.,returned_parent_ids
drive:1zqmx0EYs6pn-lUHAZYaShuVMqvG3Iv9XvFsZDSocoF8,google-drive,Reviews,Reviews/Documentos/Diretrizes-Estatutos/Testes-Antigos/Diretrizes Editoriais para Plataforma Reviews,Diretrizes Editoriais para Plataforma Reviews,file,application/vnd.google-apps.document,38902,2026-03-27T10:17:33.376Z,2026-03-27T10:17:33.377Z,1zqmx0EYs6pn-lUHAZYaShuVMqvG3Iv9XvFsZDSocoF8,https://docs.google.com/document/d/1zqmx0EYs6pn-lUHAZYaShuVMqvG3Iv9XvFsZDSocoF8/edit?usp=drivesdk,,,E,legado ou desatualizado,proposed,governance_reference_or_archive,unverified,,unresolved-metadata-only,drive-metadata,Localização explicitamente histórica ou de teste. Snapshot: O item está em Diretrizes/Estatutos/Testes-Antigos; é tratado conservadoramente como referência ou versão arquivada.,returned_parent_ids
drive:1ZnLB5KvT66VRKe-C6cPDVe4UIwCrUHv3nXmEuea9chY,google-drive,Reviews,Reviews/Documentos/Diretrizes-Estatutos/Testes-Antigos/Diretrizes editoriais para uma plataforma de reviews científicos (1),Diretrizes editoriais para uma plataforma de reviews científicos (1),file,application/vnd.google-apps.document,165295,2026-03-27T10:21:22.034Z,2026-03-27T10:21:22.034Z,1ZnLB5KvT66VRKe-C6cPDVe4UIwCrUHv3nXmEuea9chY,https://docs.google.com/document/d/1ZnLB5KvT66VRKe-C6cPDVe4UIwCrUHv3nXmEuea9chY/edit?usp=drivesdk,,,E,legado ou desatualizado,proposed,governance_reference_or_archive,unverified,,unresolved-metadata-only,drive-metadata,Localização explicitamente histórica ou de teste. Snapshot: O item está em Diretrizes/Estatutos/Testes-Antigos; é tratado conservadoramente como referência ou versão arquivada.,returned_parent_ids
drive:1Hxueoxeu4VkEbQ_SglQTLlNuV-1eNHwhuxoc8eABgZE,google-drive,Reviews,Reviews/Documentos/Diretrizes-Estatutos/Testes-Antigos/ESTATUTO SOCIAL DA LIGA ACADÊMICA NUTRIÇÃO COMPORTAMENTAL (LANC),ESTATUTO SOCIAL DA LIGA ACADÊMICA NUTRIÇÃO COMPORTAMENTAL (LANC),file,application/vnd.google-apps.document,7740,2026-03-27T10:21:14.614Z,2026-03-27T10:21:14.614Z,1Hxueoxeu4VkEbQ_SglQTLlNuV-1eNHwhuxoc8eABgZE,https://docs.google.com/document/d/1Hxueoxeu4VkEbQ_SglQTLlNuV-1eNHwhuxoc8eABgZE/edit?usp=drivesdk,,,E,legado ou desatualizado,proposed,governance_reference_or_archive,unverified,,unresolved-metadata-only,drive-metadata,Localização explicitamente histórica ou de teste. Snapshot: O item está em Diretrizes/Estatutos/Testes-Antigos; é tratado conservadoramente como referência ou versão arquivada.,returned_parent_ids
drive:1z62vJ1FALqCZL2vTl3JFlwXDQIl6kty7r3QLoFMa-uI,google-drive,Reviews,Reviews/Documentos/Diretrizes-Estatutos/Testes-Antigos/estatuto_editorial_reviews,estatuto_editorial_reviews,file,application/vnd.google-apps.document,13801,2026-03-30T22:35:29.197Z,2026-03-30T22:35:29.197Z,1z62vJ1FALqCZL2vTl3JFlwXDQIl6kty7r3QLoFMa-uI,https://docs.google.com/document/d/1z62vJ1FALqCZL2vTl3JFlwXDQIl6kty7r3QLoFMa-uI/edit?usp=drivesdk,,,E,legado ou desatualizado,proposed,governance_reference_or_archive,unverified,,unresolved-metadata-only,drive-metadata,Localização explicitamente histórica ou de teste. Snapshot: O item está em Diretrizes/Estatutos/Testes-Antigos; é tratado conservadoramente como referência ou versão arquivada.,returned_parent_ids
drive:1ygLv_YODYJI--9TDaxwdnEJ-uDwvCNcUfzp2zMs_Tb0,google-drive,Reviews,Reviews/Documentos/Diretrizes-Estatutos/Testes-Antigos/Guia padronizado para produção de Reviews (revisões baseadas em evidência),Guia padronizado para produção de Reviews (revisões baseadas em evidência),file,application/vnd.google-apps.document,24126,2026-03-27T10:17:24.351Z,2026-03-27T10:17:24.352Z,1ygLv_YODYJI--9TDaxwdnEJ-uDwvCNcUfzp2zMs_Tb0,https://docs.google.com/document/d/1ygLv_YODYJI--9TDaxwdnEJ-uDwvCNcUfzp2zMs_Tb0/edit?usp=drivesdk,,,E,legado ou desatualizado,proposed,governance_reference_or_archive,unverified,,unresolved-metadata-only,drive-metadata,Localização explicitamente histórica ou de teste. Snapshot: O item está em Diretrizes/Estatutos/Testes-Antigos; é tratado conservadoramente como referência ou versão arquivada.,returned_parent_ids
drive:1Efz8W1iHmnbS80dDnOZkbEFlkvYDlUuZwE87ackXfCc,google-drive,Reviews,Reviews/Documentos/Diretrizes-Estatutos/Testes-Antigos/Projeto LANC,Projeto LANC,file,application/vnd.google-apps.document,23938,2026-03-27T10:21:18.243Z,2026-03-27T10:21:18.244Z,1Efz8W1iHmnbS80dDnOZkbEFlkvYDlUuZwE87ackXfCc,https://docs.google.com/document/d/1Efz8W1iHmnbS80dDnOZkbEFlkvYDlUuZwE87ackXfCc/edit?usp=drivesdk,,,E,legado ou desatualizado,proposed,governance_reference_or_archive,unverified,,unresolved-metadata-only,drive-metadata,Localização explicitamente histórica ou de teste. Snapshot: O item está em Diretrizes/Estatutos/Testes-Antigos; é tratado conservadoramente como referência ou versão arquivada.,returned_parent_ids
drive:1DRNKd9O8okmXMHDKeKq8aVXEYk6ZJnDTwB56-y6rDKE,google-drive,Reviews,Reviews/Documentos/Diretrizes-Estatutos/Testes-Antigos/RECOMENDAÇÕES PARA A REDAÇÃO,RECOMENDAÇÕES PARA A REDAÇÃO,file,application/vnd.google-apps.document,192328,2026-03-22T20:54:00.662Z,2026-03-22T20:54:51.891Z,1DRNKd9O8okmXMHDKeKq8aVXEYk6ZJnDTwB56-y6rDKE,https://docs.google.com/document/d/1DRNKd9O8okmXMHDKeKq8aVXEYk6ZJnDTwB56-y6rDKE/edit?usp=drivesdk,,,E,legado ou desatualizado,proposed,governance_reference_or_archive,unverified,,unresolved-metadata-only,drive-metadata,Localização explicitamente histórica ou de teste. Snapshot: O item está em Diretrizes/Estatutos/Testes-Antigos; é tratado conservadoramente como referência ou versão arquivada.,returned_parent_ids
drive:1AZ0ENdEQnIZlPY76IrNEqKQNgEdP4wJK,google-drive,Reviews,Reviews/Documentos/Diretrizes-Estatutos/Testes/Antigos,Testes/Antigos,folder,application/vnd.google-apps.folder,,2026-03-30T23:20:09.656Z,2026-03-30T23:20:09.656Z,1AZ0ENdEQnIZlPY76IrNEqKQNgEdP4wJK,https://drive.google.com/drive/folders/1AZ0ENdEQnIZlPY76IrNEqKQNgEdP4wJK,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:1zt-6Jt46GOyzFJZlKm6oNqlMuV7wKgQt,google-drive,Reviews,Reviews/Documentos/Diretrizes/Estatutos,Diretrizes/Estatutos,folder,application/vnd.google-apps.folder,,2026-03-27T10:24:35.285Z,2026-03-27T10:24:35.285Z,1zt-6Jt46GOyzFJZlKm6oNqlMuV7wKgQt,https://drive.google.com/drive/folders/1zt-6Jt46GOyzFJZlKm6oNqlMuV7wKgQt,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:1dqKp6zqh-XrflLJIMMAEDPCJfrzVXqwo,google-drive,Reviews,Reviews/Documentos/documentação design reviews.md,documentação design reviews.md,file,text/markdown,35500,2026-05-07T23:37:32.245Z,2026-05-07T13:00:14.000Z,1dqKp6zqh-XrflLJIMMAEDPCJfrzVXqwo,https://drive.google.com/file/d/1dqKp6zqh-XrflLJIMMAEDPCJfrzVXqwo/view?usp=drivesdk,,,D,material de discussão,proposed,design_system_documentation,unverified,,unresolved-metadata-only,drive-metadata-and-selected-text,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: Nome, extensão Markdown e localização em Documentos indicam documentação de design; o conteúdo lido confirma engenharia reversa do design da plataforma.",returned_parent_ids
drive:1FBETPXTJhhB1R8oi_MYGba44fpLB-M0zggEeQQPtxs0,google-drive,Reviews,Reviews/Documentos/Links Canva Posts Reviews,Links Canva Posts Reviews,file,application/vnd.google-apps.document,1024,2026-05-28T10:58:48.009Z,2026-06-01T13:15:28.273Z,1FBETPXTJhhB1R8oi_MYGba44fpLB-M0zggEeQQPtxs0,https://docs.google.com/document/d/1FBETPXTJhhB1R8oi_MYGba44fpLB-M0zggEeQQPtxs0/edit?usp=drivesdk,,,D,material de discussão,proposed,external_design_link_index,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: O conteúdo lido é um índice de links Canva para formatos de posts do Reviews.,returned_parent_ids
drive:14SK2VnEgPHFz9rV6YqSaCWYi9_8ZfBhlJcI01NzdJSw,google-drive,Reviews,Reviews/Documentos/Mapa de Edições Reviews v0.1,Mapa de Edições Reviews v0.1,file,application/vnd.google-apps.document,19438,2026-07-06T17:28:05.655Z,2026-07-07T15:11:22.354Z,14SK2VnEgPHFz9rV6YqSaCWYi9_8ZfBhlJcI01NzdJSw,https://docs.google.com/document/d/14SK2VnEgPHFz9rV6YqSaCWYi9_8ZfBhlJcI01NzdJSw/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_taxonomy_and_planning,unverified,,unresolved-metadata-only,drive-metadata-and-selected-text,"Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: O conteúdo lido organiza especialidades, profissões, tags e esteiras editoriais.",returned_parent_ids
drive:1o44SMAHSoXA0q_WBswjujxskbIfdLAF_,google-drive,Reviews,Reviews/Documentos/Modelos de Reviews,Modelos de Reviews,folder,application/vnd.google-apps.folder,,2026-03-27T10:00:32.370Z,2026-03-30T23:44:41.455Z,1o44SMAHSoXA0q_WBswjujxskbIfdLAF_,https://drive.google.com/drive/folders/1o44SMAHSoXA0q_WBswjujxskbIfdLAF_,,,F,excluído,proposed,organizational_folder,unverified,,unresolved-metadata-only,drive-metadata,Pasta estrutural; não é conteúdo editorial. Snapshot: O MIME type retornado pelo Drive identifica uma pasta; o nome não foi usado para presumir status editorial dos itens internos.,size_bytes; returned_parent_ids
drive:13xoHCl3CXZtSZfKa6nIRgEWMTHpu5XWgciCWVmO17FI,google-drive,Reviews,Reviews/Documentos/Modelos de Reviews/Estrutura de RS com MA Reviews (não finalizado),Estrutura de RS com MA Reviews (não finalizado),file,application/vnd.google-apps.document,5908,2026-03-22T20:56:47.136Z,2026-03-26T14:43:45.537Z,13xoHCl3CXZtSZfKa6nIRgEWMTHpu5XWgciCWVmO17FI,https://docs.google.com/document/d/13xoHCl3CXZtSZfKa6nIRgEWMTHpu5XWgciCWVmO17FI/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_template_draft,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: O item está na pasta de modelos e o próprio nome declara que não está finalizado.,returned_parent_ids
drive:1Kz7T8OtwWFfpr_eUvZ3QwjDDgGBZVtwgmLgUnjSMic8,google-drive,Reviews,Reviews/Documentos/Modelos de Reviews/Modelo Diretrizes,Modelo Diretrizes,file,application/vnd.google-apps.document,4603391,2026-03-27T10:01:39.391Z,2026-03-27T10:06:43.577Z,1Kz7T8OtwWFfpr_eUvZ3QwjDDgGBZVtwgmLgUnjSMic8,https://docs.google.com/document/d/1Kz7T8OtwWFfpr_eUvZ3QwjDDgGBZVtwgmLgUnjSMic8/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_template_or_example,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Modelos de Reviews e o nome sugerem template ou exemplo; não se presume que seja a versão canônica.,returned_parent_ids
drive:1ykUBiiFmkDrQdtGbXt91LehLuqbckr1y5sy5e2FuYb4,google-drive,Reviews,Reviews/Documentos/Modelos de Reviews/Modelo Geral (métodos),Modelo Geral (métodos),file,application/vnd.google-apps.document,346353,2026-03-27T10:01:11.131Z,2026-04-15T17:05:37.732Z,1ykUBiiFmkDrQdtGbXt91LehLuqbckr1y5sy5e2FuYb4,https://docs.google.com/document/d/1ykUBiiFmkDrQdtGbXt91LehLuqbckr1y5sy5e2FuYb4/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_template_or_example,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Modelos de Reviews e o nome sugerem template ou exemplo; não se presume que seja a versão canônica.,returned_parent_ids
drive:1fY2KAiJ3OyIqe2gqDf8SAKWpL9bk8J48YCIJE0xouXU,google-drive,Reviews,Reviews/Documentos/Modelos de Reviews/Modelo Resposta Clínica,Modelo Resposta Clínica,file,application/vnd.google-apps.document,3386,2026-03-27T10:01:27.702Z,2026-03-27T10:10:30.141Z,1fY2KAiJ3OyIqe2gqDf8SAKWpL9bk8J48YCIJE0xouXU,https://docs.google.com/document/d/1fY2KAiJ3OyIqe2gqDf8SAKWpL9bk8J48YCIJE0xouXU/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_template_or_example,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: A localização em Modelos de Reviews e o nome sugerem template ou exemplo; não se presume que seja a versão canônica.,returned_parent_ids
drive:1z58E10IDUFxEOzlOik0aviVhGjm7NqqJkM-36V181ZY,google-drive,Reviews,Reviews/Documentos/Modelos de Reviews/Modelo RSMA (não finalizado),Modelo RSMA (não finalizado),file,application/vnd.google-apps.document,307204,2026-03-27T10:02:23.512Z,2026-03-27T10:15:47.191Z,1z58E10IDUFxEOzlOik0aviVhGjm7NqqJkM-36V181ZY,https://docs.google.com/document/d/1z58E10IDUFxEOzlOik0aviVhGjm7NqqJkM-36V181ZY/edit?usp=drivesdk,,,D,material de discussão,proposed,editorial_template_draft,unverified,,unresolved-metadata-only,drive-metadata,Material fornecido para descoberta; influência normativa depende de aprovação humana. Snapshot: O item está na pasta de modelos e o próprio nome declara que não está finalizado.,returned_parent_ids
drive:1LOZ3tFamwgs6j_qshQXZO9TwIhrL1ljY,google-drive,Reviews,Reviews/Documentos/Paleta Reviews.png,Paleta Reviews.png,file,image/png,35890,2026-03-22T20:30:33.296Z,2026-03-22T20:28:41.000Z,1LOZ3tFamwgs6j_qshQXZO9TwIhrL1ljY,https://drive.google.com/file/d/1LOZ3tFamwgs6j_qshQXZO9TwIhrL1ljY/view?usp=drivesdk,,,D,material de discussão,proposed,brand_palette_asset,unverified,,unresolved-metadata-only,drive-metadata,"Ativo visual ou gravação potencialmente útil, ainda não aprovado como regra. Snapshot: O nome e o MIME type de imagem indicam uma referência visual de paleta.",returned_parent_ids
